Codi IDESCAT,Codi INE,Municipi,Codi Comarca 2023,Comarca 2023,Codi Província,Província,Àmbit funcional,Any,Iniciats HPO,Acabats HPO,Longitud Municipi,Latitud Municipi,Georeferència Municipi
170274,17027,Breda,34,Selva,17,Girona,Comarques Gironines,2023,0,0,2.558967397,41.74848568,POINT (2.558967397 41.74848568)
080386,08038,Callús,07,Bages,08,Barcelona,Comarques Centrals,2020,0,0,1.783871713,41.78124073,POINT (1.783871713 41.78124073)
170221,17022,"Bisbal d'Empordà, la",10,Baix Empordà,17,Girona,Comarques Gironines,2013,0,0,3.038149687,41.95930116,POINT (3.038149687 41.95930116)
080832,08083,Folgueroles,24,Osona,08,Barcelona,Comarques Centrals,2022,0,0,2.318462912,41.93862682,POINT (2.318462912 41.93862682)
430081,43008,Alfara de Carles,09,Baix Ebre,43,Tarragona,Terres de l'Ebre,2002,0,0,0.400259187,40.87375777,POINT (0.400259187 40.87375777)
259059,25905,Ribera d'Ondara,32,Segarra,25,Lleida,Ponent,2003,0,0,1.341908077,41.62771708,POINT (1.341908077 41.62771708)
081982,08198,Sant Antoni de Vilamajor,41,Vallès Oriental,08,Barcelona,Metropolità,2018,0,0,2.400660571,41.67356956,POINT (2.400660571 41.67356956)
080116,08011,Avià,14,Berguedà,08,Barcelona,Comarques Centrals,2017,0,0,1.82515717,42.07728596,POINT (1.82515717 42.07728596)
250886,25088,Estamariu,04,Alt Urgell,25,Lleida,Alt Pirineu i Aran,2018,0,0,1.522838904,42.37343375,POINT (1.522838904 42.37343375)
431592,43159,Vallfogona de Riucorb,16,Conca de Barberà,43,Tarragona,Camp de Tarragona,2021,0,0,1.236228855,41.56309674,POINT (1.236228855 41.56309674)
082969,08296,Vallromanes,41,Vallès Oriental,08,Barcelona,Metropolità,2022,0,0,2.298353915,41.53184295,POINT (2.298353915 41.53184295)
082536,08253,Santa Maria de Besora,24,Osona,08,Barcelona,Comarques Centrals,2003,0,0,2.257677408,42.12772104,POINT (2.257677408 42.12772104)
080569,08056,Castelldefels,11,Baix Llobregat,08,Barcelona,Metropolità,2011,0,160,1.976232924,41.28026946,POINT (1.976232924 41.28026946)
082573,08257,Santa Maria de Miralles,06,Anoia,08,Barcelona,Penedès,2016,0,0,1.525443659,41.51803535,POINT (1.525443659 41.51803535)
080446,08044,Capellades,06,Anoia,08,Barcelona,Penedès,2007,0,0,1.685814119,41.53091212,POINT (1.685814119 41.53091212)
080556,08055,Castellcir,42,Moianès,08,Barcelona,Comarques Centrals,2003,0,0,2.148900039,41.76073745,POINT (2.148900039 41.76073745)
430173,43017,"Argentera, l'",08,Baix Camp,43,Tarragona,Camp de Tarragona,2015,0,0,0.909320776,41.1372189,POINT (0.909320776 41.1372189)
081075,08107,Lliçà d'Amunt,41,Vallès Oriental,08,Barcelona,Metropolità,2005,0,0,2.239433257,41.60846679,POINT (2.239433257 41.60846679)
171899,17189,"Cellera de Ter, la",34,Selva,17,Girona,Comarques Gironines,2019,0,0,2.622234819,41.96746992,POINT (2.622234819 41.96746992)
080847,08084,Fonollosa,07,Bages,08,Barcelona,Comarques Centrals,2011,0,0,1.668695995,41.76293413,POINT (1.668695995 41.76293413)
170274,17027,Breda,34,Selva,17,Girona,Comarques Gironines,2005,0,0,2.558967397,41.74848568,POINT (2.558967397 41.74848568)
081000,08100,Gurb,24,Osona,08,Barcelona,Comarques Centrals,2013,0,0,2.243276016,41.94048906,POINT (2.243276016 41.94048906)
430477,43047,Constantí,36,Tarragonès,43,Tarragona,Camp de Tarragona,2009,0,73,1.213727473,41.15308728,POINT (1.213727473 41.15308728)
251706,25170,Bellaguarda,18,Garrigues,25,Lleida,Ponent,2018,0,0,0.738299645,41.33678081,POINT (0.738299645 41.33678081)
082114,08211,Sant Feliu de Llobregat,11,Baix Llobregat,08,Barcelona,Metropolità,2020,15,26,2.046230144,41.38195325,POINT (2.046230144 41.38195325)
251425,25142,Montoliu de Lleida,33,Segrià,25,Lleida,Ponent,2009,0,0,0.588368512,41.56015082,POINT (0.588368512 41.56015082)
251728,25172,Ponts,23,Noguera,25,Lleida,Ponent,2004,0,0,1.186369339,41.91533392,POINT (1.186369339 41.91533392)
171523,17152,Roses,02,Alt Empordà,17,Girona,Comarques Gironines,2003,0,0,3.174927346,42.26340849,POINT (3.174927346 42.26340849)
082248,08224,Sant Martí de Centelles,24,Osona,08,Barcelona,Comarques Centrals,2019,0,0,2.250971253,41.76389065,POINT (2.250971253 41.76389065)
430516,43051,Cunit,12,Baix Penedès,43,Tarragona,Penedès,2014,0,0,1.634836815,41.19809301,POINT (1.634836815 41.19809301)
251109,25110,Guissona,32,Segarra,25,Lleida,Ponent,2018,0,0,1.288303003,41.78464838,POINT (1.288303003 41.78464838)
170806,17080,Gombrèn,31,Ripollès,17,Girona,Comarques Gironines,2008,0,0,2.090942855,42.24785517,POINT (2.090942855 42.24785517)
251569,25156,Os de Balaguer,23,Noguera,25,Lleida,Ponent,2018,0,0,0.718450186,41.87072639,POINT (0.718450186 41.87072639)
251749,25174,"Portella, la",33,Segrià,25,Lleida,Ponent,2022,0,0,0.639175932,41.73963592,POINT (0.639175932 41.73963592)
252496,25249,Vilanova de l'Aguda,23,Noguera,25,Lleida,Ponent,2019,0,0,1.252463404,41.91086491,POINT (1.252463404 41.91086491)
431325,43132,Rodonyà,01,Alt Camp,43,Tarragona,Camp de Tarragona,2013,0,0,1.399037098,41.28003658,POINT (1.399037098 41.28003658)
170524,17052,Siurana,02,Alt Empordà,17,Girona,Comarques Gironines,2010,0,0,2.99449618,42.20934742,POINT (2.99449618 42.20934742)
081311,08131,Montesquiu,24,Osona,08,Barcelona,Comarques Centrals,2003,0,0,2.209866277,42.10989357,POINT (2.209866277 42.10989357)
080902,08090,Gaià,07,Bages,08,Barcelona,Comarques Centrals,2003,0,0,1.925435009,41.91652923,POINT (1.925435009 41.91652923)
081477,08147,Olesa de Montserrat,11,Baix Llobregat,08,Barcelona,Metropolità,2016,0,0,1.893900541,41.54350594,POINT (1.893900541 41.54350594)
250772,25077,Coll de Nargó,04,Alt Urgell,25,Lleida,Alt Pirineu i Aran,2021,0,0,1.315645723,42.17351957,POINT (1.315645723 42.17351957)
080364,08036,Calonge de Segarra,06,Anoia,08,Barcelona,Comarques Centrals,2008,0,0,1.493838563,41.74049243,POINT (1.493838563 41.74049243)
431747,43174,"Vilella Baixa, la",29,Priorat,43,Tarragona,Camp de Tarragona,2017,0,0,0.761861618,41.22055919,POINT (0.761861618 41.22055919)
430192,43019,Ascó,30,Ribera d'Ebre,43,Tarragona,Terres de l'Ebre,2019,0,0,0.567111344,41.18090134,POINT (0.567111344 41.18090134)
252213,25221,Tírvia,26,Pallars Sobirà,25,Lleida,Alt Pirineu i Aran,2010,0,0,1.242875431,42.51515105,POINT (1.242875431 42.51515105)
082401,08240,Sant Sadurní d'Anoia,03,Alt Penedès,08,Barcelona,Penedès,2023,0,0,1.787300544,41.42421161,POINT (1.787300544 41.42421161)
081461,08146,Olesa de Bonesvalls,03,Alt Penedès,08,Barcelona,Penedès,2020,0,0,1.850758765,41.35170451,POINT (1.850758765 41.35170451)
081167,08116,"Masies de Roda, les",24,Osona,08,Barcelona,Comarques Centrals,2023,0,0,2.30771889,41.98956736,POINT (2.30771889 41.98956736)
171241,17124,Pals,10,Baix Empordà,17,Girona,Comarques Gironines,2010,0,0,3.145078573,41.9710771,POINT (3.145078573 41.9710771)
171931,17193,Sils,34,Selva,17,Girona,Comarques Gironines,2013,0,0,2.744337729,41.80858301,POINT (2.744337729 41.80858301)
080811,08081,Fogars de Montclús,41,Vallès Oriental,08,Barcelona,Metropolità,2020,0,0,2.443167054,41.72763658,POINT (2.443167054 41.72763658)
430982,43098,Nulles,01,Alt Camp,43,Tarragona,Camp de Tarragona,2016,0,0,1.295178559,41.24949229,POINT (1.295178559 41.24949229)
250254,25025,Naut Aran,39,Val d'Aran,25,Lleida,Alt Pirineu i Aran,2002,0,0,0.902445048,42.70719246,POINT (0.902445048 42.70719246)
430846,43084,Miravet,30,Ribera d'Ebre,43,Tarragona,Terres de l'Ebre,2007,0,0,0.597512982,41.03813937,POINT (0.597512982 41.03813937)
170307,17030,Cabanes,02,Alt Empordà,17,Girona,Comarques Gironines,2018,0,0,2.978060207,42.30720773,POINT (2.978060207 42.30720773)
431690,43169,Vilaplana,08,Baix Camp,43,Tarragona,Camp de Tarragona,2014,0,0,1.03310439,41.22866612,POINT (1.03310439 41.22866612)
171827,17182,Santa Llogaia d'Àlguema,02,Alt Empordà,17,Girona,Comarques Gironines,2011,0,0,2.953125695,42.23400499,POINT (2.953125695 42.23400499)
251399,25139,Montellà i Martinet,15,Cerdanya,25,Lleida,Alt Pirineu i Aran,2012,0,0,1.695252157,42.36012031,POINT (1.695252157 42.36012031)
251581,25158,"Palau d'Anglesola, el",27,Pla d'Urgell,25,Lleida,Ponent,2006,0,0,0.880824357,41.65164643,POINT (0.880824357 41.65164643)
430901,43090,"Montmell, el",12,Baix Penedès,43,Tarragona,Penedès,2004,0,0,1.453796685,41.31556393,POINT (1.453796685 41.31556393)
082671,08267,Sentmenat,40,Vallès Occidental,08,Barcelona,Metropolità,2002,0,0,2.136193226,41.60925884,POINT (2.136193226 41.60925884)
170524,17052,Siurana,02,Alt Empordà,17,Girona,Comarques Gironines,2023,0,0,2.99449618,42.20934742,POINT (2.99449618 42.20934742)
081136,08113,Manresa,07,Bages,08,Barcelona,Comarques Centrals,2007,168,128,1.826928753,41.72305529,POINT (1.826928753 41.72305529)
430363,43036,Cabra del Camp,01,Alt Camp,43,Tarragona,Camp de Tarragona,2005,0,0,1.276657071,41.39527897,POINT (1.276657071 41.39527897)
081496,08149,Olost,43,Lluçanès,08,Barcelona,Comarques Centrals,2016,0,2,2.095728143,41.98580669,POINT (2.095728143 41.98580669)
170871,17087,Juià,20,Gironès,17,Girona,Comarques Gironines,2018,0,0,2.907342846,42.01794949,POINT (2.907342846 42.01794949)
171254,17125,Pardines,31,Ripollès,17,Girona,Comarques Gironines,2020,0,0,2.214123574,42.3123746,POINT (2.214123574 42.3123746)
430751,43075,Margalef,29,Priorat,43,Tarragona,Camp de Tarragona,2020,0,0,0.754172771,41.28448996,POINT (0.754172771 41.28448996)
430213,43021,Barberà de la Conca,16,Conca de Barberà,43,Tarragona,Camp de Tarragona,2018,0,0,1.227449026,41.41081942,POINT (1.227449026 41.41081942)
170123,17012,Avinyonet de Puigventós,02,Alt Empordà,17,Girona,Comarques Gironines,2010,0,0,2.915250376,42.2493678,POINT (2.915250376 42.2493678)
081537,08153,Òrrius,21,Maresme,08,Barcelona,Metropolità,2015,0,0,2.35494046,41.55508453,POINT (2.35494046 41.55508453)
430862,43086,Montblanc,16,Conca de Barberà,43,Tarragona,Camp de Tarragona,2002,0,0,1.161386523,41.37677696,POINT (1.161386523 41.37677696)
080569,08056,Castelldefels,11,Baix Llobregat,08,Barcelona,Metropolità,2003,41,21,1.976232924,41.28026946,POINT (1.976232924 41.28026946)
080575,08057,Castell de l'Areny,14,Berguedà,08,Barcelona,Comarques Centrals,2014,0,0,1.945196781,42.17321606,POINT (1.945196781 42.17321606)
080673,08067,Centelles,24,Osona,08,Barcelona,Comarques Centrals,2004,12,12,2.219100119,41.79769849,POINT (2.219100119 41.79769849)
081290,08129,Muntanyola,24,Osona,08,Barcelona,Comarques Centrals,2009,0,0,2.177584873,41.87840992,POINT (2.177584873 41.87840992)
082270,08227,Sant Martí Sarroca,03,Alt Penedès,08,Barcelona,Penedès,2009,0,0,1.610944411,41.38531544,POINT (1.610944411 41.38531544)
081939,08193,Sant Iscle de Vallalta,21,Maresme,08,Barcelona,Metropolità,2011,0,0,2.569300136,41.62386593,POINT (2.569300136 41.62386593)
430189,43018,Arnes,37,Terra Alta,43,Tarragona,Terres de l'Ebre,2016,0,0,0.260519691,40.91015257,POINT (0.260519691 40.91015257)
252252,25225,Tornabous,38,Urgell,25,Lleida,Ponent,2008,0,0,1.05285368,41.70153249,POINT (1.05285368 41.70153249)
252038,25203,"Seu d'Urgell, la",04,Alt Urgell,25,Lleida,Alt Pirineu i Aran,2023,10,1,1.462430747,42.35809762,POINT (1.462430747 42.35809762)
251517,25151,Olius,35,Solsonès,25,Lleida,Comarques Centrals,2005,0,0,1.556913968,41.97734627,POINT (1.556913968 41.97734627)
171886,17188,"Selva de Mar, la",02,Alt Empordà,17,Girona,Comarques Gironines,2018,0,0,3.186985848,42.32447472,POINT (3.186985848 42.32447472)
431750,43175,Vilalba dels Arcs,37,Terra Alta,43,Tarragona,Terres de l'Ebre,2005,0,0,0.410194282,41.12112328,POINT (0.410194282 41.12112328)
171426,17142,Quart,20,Gironès,17,Girona,Comarques Gironines,2009,0,0,2.839936624,41.93976947,POINT (2.839936624 41.93976947)
250766,25076,"Cogul, el",18,Garrigues,25,Lleida,Ponent,2018,0,0,0.689520695,41.46672232,POINT (0.689520695 41.46672232)
251370,25137,Mollerussa,27,Pla d'Urgell,25,Lleida,Ponent,2008,15,14,0.894030377,41.62981069,POINT (0.894030377 41.62981069)
080898,08089,Gavà,11,Baix Llobregat,08,Barcelona,Metropolità,2009,55,64,2.004774201,41.30611887,POINT (2.004774201 41.30611887)
171899,17189,"Cellera de Ter, la",34,Selva,17,Girona,Comarques Gironines,2013,0,0,2.622234819,41.96746992,POINT (2.622234819 41.96746992)
082830,08283,Tona,24,Osona,08,Barcelona,Comarques Centrals,2020,0,0,2.229175918,41.85002154,POINT (2.229175918 41.85002154)
082515,08251,Santa Margarida i els Monjos,03,Alt Penedès,08,Barcelona,Penedès,2005,0,0,1.663058723,41.32137517,POINT (1.663058723 41.32137517)
431074,43107,Pira,16,Conca de Barberà,43,Tarragona,Camp de Tarragona,2005,0,0,1.202295244,41.42393,POINT (1.202295244 41.42393)
251253,25125,Llardecans,33,Segrià,25,Lleida,Ponent,2015,0,0,0.550502483,41.37409493,POINT (0.550502483 41.37409493)
430228,43022,Batea,37,Terra Alta,43,Tarragona,Terres de l'Ebre,2014,0,0,0.310763867,41.09490435,POINT (0.310763867 41.09490435)
172235,17223,Vilajuïga,02,Alt Empordà,17,Girona,Comarques Gironines,2011,0,0,3.094145391,42.3274526,POINT (3.094145391 42.3274526)
171910,17191,Serra de Daró,10,Baix Empordà,17,Girona,Comarques Gironines,2006,0,0,3.072558712,42.02761814,POINT (3.072558712 42.02761814)
251811,25181,Puigverd d'Agramunt,38,Urgell,25,Lleida,Ponent,2012,0,0,1.12164226,41.77780562,POINT (1.12164226 41.77780562)
170255,17025,Bordils,20,Gironès,17,Girona,Comarques Gironines,2012,0,0,2.911498031,42.04404495,POINT (2.911498031 42.04404495)
082444,08244,Santa Coloma de Cervelló,11,Baix Llobregat,08,Barcelona,Metropolità,2009,0,0,2.016180072,41.36897282,POINT (2.016180072 41.36897282)
171925,17192,Setcases,31,Ripollès,17,Girona,Comarques Gironines,2007,0,0,2.30136792,42.37496369,POINT (2.30136792 42.37496369)
431310,43131,Roda de Berà,36,Tarragonès,43,Tarragona,Camp de Tarragona,2021,0,0,1.456926185,41.18600197,POINT (1.456926185 41.18600197)
080556,08055,Castellcir,42,Moianès,08,Barcelona,Comarques Centrals,2004,0,0,2.148900039,41.76073745,POINT (2.148900039 41.76073745)
082439,08243,Santa Cecília de Voltregà,24,Osona,08,Barcelona,Comarques Centrals,2019,0,0,2.222301046,41.99282173,POINT (2.222301046 41.99282173)
089058,08905,"Palma de Cervelló, la",11,Baix Llobregat,08,Barcelona,Metropolità,2021,0,0,1.971237761,41.41120333,POINT (1.971237761 41.41120333)
172327,17232,Vilopriu,10,Baix Empordà,17,Girona,Comarques Gironines,2020,0,0,2.992290918,42.10420619,POINT (2.992290918 42.10420619)
171254,17125,Pardines,31,Ripollès,17,Girona,Comarques Gironines,2002,0,0,2.214123574,42.3123746,POINT (2.214123574 42.3123746)
080484,08048,Carme,06,Anoia,08,Barcelona,Penedès,2006,0,0,1.62304521,41.53089786,POINT (1.62304521 41.53089786)
171886,17188,"Selva de Mar, la",02,Alt Empordà,17,Girona,Comarques Gironines,2012,0,0,3.186985848,42.32447472,POINT (3.186985848 42.32447472)
081108,08110,Malgrat de Mar,21,Maresme,08,Barcelona,Metropolità,2003,0,0,2.740742879,41.64550143,POINT (2.740742879 41.64550143)
431763,43176,Vimbodí i Poblet,16,Conca de Barberà,43,Tarragona,Camp de Tarragona,2010,0,0,1.051107112,41.400326,POINT (1.051107112 41.400326)
089030,08903,Sant Julià de Cerdanyola,14,Berguedà,08,Barcelona,Comarques Centrals,2002,0,0,1.892917871,42.22384293,POINT (1.892917871 42.22384293)
251569,25156,Os de Balaguer,23,Noguera,25,Lleida,Ponent,2004,0,0,0.718450186,41.87072639,POINT (0.718450186 41.87072639)
431687,43168,Vilanova de Prades,16,Conca de Barberà,43,Tarragona,Camp de Tarragona,2009,0,0,0.956407714,41.34808373,POINT (0.956407714 41.34808373)
250680,25068,Castellnou de Seana,27,Pla d'Urgell,25,Lleida,Ponent,2012,0,0,0.971241769,41.64822014,POINT (0.971241769 41.64822014)
250334,25033,Artesa de Lleida,33,Segrià,25,Lleida,Ponent,2008,4,3,0.703394598,41.55174258,POINT (0.703394598 41.55174258)
170372,17037,Campelles,31,Ripollès,17,Girona,Comarques Gironines,2016,0,0,2.141072148,42.29479352,POINT (2.141072148 42.29479352)
171609,17160,Sant Feliu de Guíxols,10,Baix Empordà,17,Girona,Comarques Gironines,2012,0,0,3.028398912,41.7804477,POINT (3.028398912 41.7804477)
171523,17152,Roses,02,Alt Empordà,17,Girona,Comarques Gironines,2002,3,0,3.174927346,42.26340849,POINT (3.174927346 42.26340849)
171544,17154,Sales de Llierca,19,Garrotxa,17,Girona,Comarques Gironines,2006,0,0,2.650126842,42.23606905,POINT (2.650126842 42.23606905)
082384,08238,Sant Quirze del Vallès,40,Vallès Occidental,08,Barcelona,Metropolità,2012,0,0,2.080999131,41.53283954,POINT (2.080999131 41.53283954)
250122,25012,Alcoletge,33,Segrià,25,Lleida,Ponent,2023,0,0,0.694256215,41.6470102,POINT (0.694256215 41.6470102)
430733,43073,Llorac,16,Conca de Barberà,43,Tarragona,Camp de Tarragona,2002,0,0,1.307155552,41.55650686,POINT (1.307155552 41.55650686)
431331,43133,Roquetes,09,Baix Ebre,43,Tarragona,Terres de l'Ebre,2005,0,0,0.503011157,40.81838249,POINT (0.503011157 40.81838249)
252542,25254,Vilanova de la Barca,33,Segrià,25,Lleida,Ponent,2013,0,0,0.728766743,41.6910611,POINT (0.728766743 41.6910611)
430136,43013,"Ametlla de Mar, l'",09,Baix Ebre,43,Tarragona,Terres de l'Ebre,2022,0,0,0.803501688,40.88524846,POINT (0.803501688 40.88524846)
081976,08197,Sant Andreu de Llavaneres,21,Maresme,08,Barcelona,Metropolità,2014,0,0,2.483347205,41.57445867,POINT (2.483347205 41.57445867)
251538,25153,"Omellons, els",18,Garrigues,25,Lleida,Ponent,2008,0,0,0.95990685,41.5011244,POINT (0.95990685 41.5011244)
250621,25062,Camarasa,23,Noguera,25,Lleida,Ponent,2018,0,0,0.877764265,41.87525565,POINT (0.877764265 41.87525565)
081483,08148,Olivella,17,Garraf,08,Barcelona,Penedès,2002,0,0,1.812242091,41.31031156,POINT (1.812242091 41.31031156)
081379,08137,Montseny,41,Vallès Oriental,08,Barcelona,Metropolità,2013,0,0,2.395354738,41.75915399,POINT (2.395354738 41.75915399)
170638,17063,Espinelves,24,Osona,17,Girona,Comarques Centrals,2013,0,0,2.417880772,41.86886642,POINT (2.417880772 41.86886642)
250680,25068,Castellnou de Seana,27,Pla d'Urgell,25,Lleida,Ponent,2008,38,0,0.971241769,41.64822014,POINT (0.971241769 41.64822014)
251832,25183,Rialp,26,Pallars Sobirà,25,Lleida,Alt Pirineu i Aran,2022,0,0,1.135992931,42.4439851,POINT (1.135992931 42.4439851)
171352,17135,Pont de Molins,02,Alt Empordà,17,Girona,Comarques Gironines,2008,0,0,2.925538693,42.31464308,POINT (2.925538693 42.31464308)
081192,08119,Masquefa,06,Anoia,08,Barcelona,Penedès,2002,0,0,1.81185265,41.50189427,POINT (1.81185265 41.50189427)
250447,25044,Bassella,04,Alt Urgell,25,Lleida,Alt Pirineu i Aran,2020,0,0,1.294293646,42.00590676,POINT (1.294293646 42.00590676)
082021,08202,Sant Celoni,41,Vallès Oriental,08,Barcelona,Metropolità,2015,0,0,2.49251912,41.68996299,POINT (2.49251912 41.68996299)
430537,43053,Duesaigües,08,Baix Camp,43,Tarragona,Camp de Tarragona,2002,0,0,0.930692032,41.14605326,POINT (0.930692032 41.14605326)
081271,08127,Monistrol de Montserrat,07,Bages,08,Barcelona,Comarques Centrals,2010,0,0,1.842759667,41.60979073,POINT (1.842759667 41.60979073)
250899,25089,Farrera,26,Pallars Sobirà,25,Lleida,Alt Pirineu i Aran,2014,0,0,1.271152918,42.50499961,POINT (1.271152918 42.50499961)
082747,08274,Súria,07,Bages,08,Barcelona,Comarques Centrals,2013,0,0,1.753565253,41.83146668,POINT (1.753565253 41.83146668)
430154,43015,Arbolí,08,Baix Camp,43,Tarragona,Camp de Tarragona,2003,0,0,0.948646721,41.24195886,POINT (0.948646721 41.24195886)
252483,25248,Vilanova de Bellpuig,27,Pla d'Urgell,25,Lleida,Ponent,2002,0,0,0.961223054,41.61479322,POINT (0.961223054 41.61479322)
081516,08151,Oristà,43,Lluçanès,08,Barcelona,Comarques Centrals,2014,0,0,2.060357752,41.93236576,POINT (2.060357752 41.93236576)
430516,43051,Cunit,12,Baix Penedès,43,Tarragona,Penedès,2021,0,0,1.634836815,41.19809301,POINT (1.634836815 41.19809301)
259101,25910,Josa i Tuixén,04,Alt Urgell,25,Lleida,Alt Pirineu i Aran,2021,0,0,1.566512595,42.23122593,POINT (1.566512595 42.23122593)
171447,17144,Regencós,10,Baix Empordà,17,Girona,Comarques Gironines,2013,0,0,3.171880236,41.95285504,POINT (3.171880236 41.95285504)
082476,08247,Santa Eulàlia de Riuprimer,24,Osona,08,Barcelona,Comarques Centrals,2005,0,8,2.188605638,41.91088985,POINT (2.188605638 41.91088985)
081691,08169,"Prat de Llobregat, el",11,Baix Llobregat,08,Barcelona,Metropolità,2013,0,78,2.093044846,41.33073627,POINT (2.093044846 41.33073627)
082037,08203,Sant Cebrià de Vallalta,21,Maresme,08,Barcelona,Metropolità,2019,0,0,2.599410003,41.619471,POINT (2.599410003 41.619471)
252385,25238,Vallbona de les Monges,38,Urgell,25,Lleida,Ponent,2018,0,0,1.088920757,41.52504899,POINT (1.088920757 41.52504899)
083054,08305,Vilafranca del Penedès,03,Alt Penedès,08,Barcelona,Penedès,2017,0,0,1.697222865,41.34649761,POINT (1.697222865 41.34649761)
431541,43154,Torroja del Priorat,29,Priorat,43,Tarragona,Camp de Tarragona,2011,0,0,0.810210307,41.21355499,POINT (0.810210307 41.21355499)
080945,08094,"Granada, la",03,Alt Penedès,08,Barcelona,Penedès,2015,0,0,1.719478586,41.37688207,POINT (1.719478586 41.37688207)
082042,08204,Sant Climent de Llobregat,11,Baix Llobregat,08,Barcelona,Metropolità,2010,0,0,1.996420408,41.3370707,POINT (1.996420408 41.3370707)
430957,43095,"Morell, el",36,Tarragonès,43,Tarragona,Camp de Tarragona,2019,0,0,1.208726943,41.19210803,POINT (1.208726943 41.19210803)
251692,25169,"Pobla de Cérvoles, la",18,Garrigues,25,Lleida,Ponent,2011,0,0,0.915289225,41.36804868,POINT (0.915289225 41.36804868)
081635,08163,Pineda de Mar,21,Maresme,08,Barcelona,Metropolità,2015,0,0,2.689529503,41.62752246,POINT (2.689529503 41.62752246)
430311,43031,"Borges del Camp, les",08,Baix Camp,43,Tarragona,Camp de Tarragona,2002,0,0,1.019587184,41.17203008,POINT (1.019587184 41.17203008)
170558,17055,Colomers,10,Baix Empordà,17,Girona,Comarques Gironines,2017,0,0,2.987081633,42.08438237,POINT (2.987081633 42.08438237)
081347,08134,Figaró-Montmany,41,Vallès Oriental,08,Barcelona,Metropolità,2007,0,0,2.273365617,41.72169934,POINT (2.273365617 41.72169934)
171595,17159,Sant Feliu de Buixalleu,34,Selva,17,Girona,Comarques Gironines,2017,0,0,2.60708759,41.73544122,POINT (2.60708759 41.73544122)
251898,25189,Rosselló,33,Segrià,25,Lleida,Ponent,2014,0,0,0.596023748,41.69579487,POINT (0.596023748 41.69579487)
431711,43171,Vila-seca,36,Tarragonès,43,Tarragona,Camp de Tarragona,2013,0,0,1.144805793,41.11094923,POINT (1.144805793 41.11094923)
251538,25153,"Omellons, els",18,Garrigues,25,Lleida,Ponent,2021,0,0,0.95990685,41.5011244,POINT (0.95990685 41.5011244)
430477,43047,Constantí,36,Tarragonès,43,Tarragona,Camp de Tarragona,2020,0,0,1.213727473,41.15308728,POINT (1.213727473 41.15308728)
171096,17109,Montagut i Oix,19,Garrotxa,17,Girona,Comarques Gironines,2003,0,0,2.59616617,42.23146439,POINT (2.59616617 42.23146439)
430862,43086,Montblanc,16,Conca de Barberà,43,Tarragona,Camp de Tarragona,2013,0,0,1.161386523,41.37677696,POINT (1.161386523 41.37677696)
081748,08174,Puigdàlber,03,Alt Penedès,08,Barcelona,Penedès,2014,0,0,1.701100137,41.40427965,POINT (1.701100137 41.40427965)
250045,25004,"Alamús, els",33,Segrià,25,Lleida,Ponent,2018,0,0,0.738550669,41.61570667,POINT (0.738550669 41.61570667)
081574,08157,Pallejà,11,Baix Llobregat,08,Barcelona,Metropolità,2003,0,95,1.996775252,41.4225799,POINT (1.996775252 41.4225799)
171693,17169,Sant Julià de Ramis,20,Gironès,17,Girona,Comarques Gironines,2016,0,0,2.839385619,42.03465426,POINT (2.839385619 42.03465426)
430496,43049,Cornudella de Montsant,29,Priorat,43,Tarragona,Camp de Tarragona,2007,0,0,0.904950072,41.26504071,POINT (0.904950072 41.26504071)
170499,17049,Celrà,20,Gironès,17,Girona,Comarques Gironines,2006,0,0,2.874392042,42.02655538,POINT (2.874392042 42.02655538)
250143,25014,Alfés,33,Segrià,25,Lleida,Ponent,2004,0,0,0.619339111,41.52141772,POINT (0.619339111 41.52141772)
251689,25168,"Poal, el",27,Pla d'Urgell,25,Lleida,Ponent,2021,0,0,0.856863782,41.67837959,POINT (0.856863782 41.67837959)
430234,43023,Bellmunt del Priorat,29,Priorat,43,Tarragona,Camp de Tarragona,2020,0,0,0.765313302,41.1639882,POINT (0.765313302 41.1639882)
082665,08266,Cerdanyola del Vallès,40,Vallès Occidental,08,Barcelona,Metropolità,2014,0,0,2.140715332,41.49102342,POINT (2.140715332 41.49102342)
170694,17069,Fontanals de Cerdanya,15,Cerdanya,17,Girona,Alt Pirineu i Aran,2003,0,0,1.899470415,42.38499703,POINT (1.899470415 42.38499703)
431592,43159,Vallfogona de Riucorb,16,Conca de Barberà,43,Tarragona,Camp de Tarragona,2012,0,0,1.236228855,41.56309674,POINT (1.236228855 41.56309674)
080594,08059,Castellfollit del Boix,07,Bages,08,Barcelona,Comarques Centrals,2002,0,0,1.683366337,41.66718916,POINT (1.683366337 41.66718916)
170209,17020,Bescanó,20,Gironès,17,Girona,Comarques Gironines,2021,0,0,2.743365182,41.96540335,POINT (2.743365182 41.96540335)
170545,17054,Colera,02,Alt Empordà,17,Girona,Comarques Gironines,2011,0,0,3.150655224,42.40388031,POINT (3.150655224 42.40388031)
171241,17124,Pals,10,Baix Empordà,17,Girona,Comarques Gironines,2004,0,0,3.145078573,41.9710771,POINT (3.145078573 41.9710771)
170307,17030,Cabanes,02,Alt Empordà,17,Girona,Comarques Gironines,2012,0,0,2.978060207,42.30720773,POINT (2.978060207 42.30720773)
251291,25129,Llobera,35,Solsonès,25,Lleida,Comarques Centrals,2019,0,0,1.463218405,41.92241632,POINT (1.463218405 41.92241632)
