Codi IDESCAT,Codi INE,Municipi,Codi Comarca 2023,Comarca 2023,Codi Província,Província,Àmbit funcional,Any,Iniciats HPO,Acabats HPO,Longitud Municipi,Latitud Municipi,Georeferència Municipi
083073,08307,Vilanova i la Geltrú,17,Garraf,08,Barcelona,Penedès,2020,0,4,1.726180234,41.22411114,POINT (1.726180234 41.22411114)
081069,08106,Llinars del Vallès,41,Vallès Oriental,08,Barcelona,Metropolità,2004,1,0,2.404620012,41.63915185,POINT (2.404620012 41.63915185)
080728,08072,Corbera de Llobregat,11,Baix Llobregat,08,Barcelona,Metropolità,2008,36,0,1.927701004,41.41610239,POINT (1.927701004 41.41610239)
082981,08298,Vic,24,Osona,08,Barcelona,Comarques Centrals,2007,63,168,2.254264193,41.92996761,POINT (2.254264193 41.92996761)
083008,08300,Viladecavalls,40,Vallès Occidental,08,Barcelona,Metropolità,2010,61,0,1.954375361,41.55533046,POINT (1.954375361 41.55533046)
431362,43136,"Ràpita, la",22,Montsià,43,Tarragona,Terres de l'Ebre,2010,100,55,0.592536631,40.62026987,POINT (0.592536631 40.62026987)
431331,43133,Roquetes,09,Baix Ebre,43,Tarragona,Terres de l'Ebre,2003,0,8,0.503011157,40.81838249,POINT (0.503011157 40.81838249)
082009,08200,Sant Boi de Llobregat,11,Baix Llobregat,08,Barcelona,Metropolità,2020,0,95,2.042704219,41.34752428,POINT (2.042704219 41.34752428)
170464,17046,Castellfollit de la Roca,19,Garrotxa,17,Girona,Comarques Gironines,2006,0,24,2.549651308,42.21949879,POINT (2.549651308 42.21949879)
082824,08282,Tiana,21,Maresme,08,Barcelona,Metropolità,2010,129,0,2.269019357,41.48172848,POINT (2.269019357 41.48172848)
252402,25240,Vallfogona de Balaguer,23,Noguera,25,Lleida,Ponent,2010,35,14,0.816350796,41.75200775,POINT (0.816350796 41.75200775)
082021,08202,Sant Celoni,41,Vallès Oriental,08,Barcelona,Metropolità,2005,24,1,2.49251912,41.68996299,POINT (2.49251912 41.68996299)
251734,25173,"Pont de Suert, el",05,Alta Ribagorça,25,Lleida,Alt Pirineu i Aran,2011,0,3,0.740819954,42.40773167,POINT (0.740819954 42.40773167)
081234,08123,Molins de Rei,11,Baix Llobregat,08,Barcelona,Metropolità,2008,39,0,2.015962183,41.41359396,POINT (2.015962183 41.41359396)
171637,17163,Sant Gregori,20,Gironès,17,Girona,Comarques Gironines,2010,48,0,2.759594318,41.99032564,POINT (2.759594318 41.99032564)
170084,17008,Anglès,34,Selva,17,Girona,Comarques Gironines,2003,15,0,2.637779014,41.95681994,POINT (2.637779014 41.95681994)
082264,08226,Sant Martí de Tous,06,Anoia,08,Barcelona,Penedès,2005,0,4,1.523004887,41.5606001,POINT (1.523004887 41.5606001)
081000,08100,Gurb,24,Osona,08,Barcelona,Comarques Centrals,2008,0,16,2.243276016,41.94048906,POINT (2.243276016 41.94048906)
170448,17044,Cassà de la Selva,20,Gironès,17,Girona,Comarques Gironines,2008,9,0,2.874290931,41.88485122,POINT (2.874290931 41.88485122)
172155,17215,Vilablareix,20,Gironès,17,Girona,Comarques Gironines,2011,0,28,2.794042045,41.95277439,POINT (2.794042045 41.95277439)
081234,08123,Molins de Rei,11,Baix Llobregat,08,Barcelona,Metropolità,2020,61,35,2.015962183,41.41359396,POINT (2.015962183 41.41359396)
250292,25029,Arbeca,18,Garrigues,25,Lleida,Ponent,2005,0,1,0.924966081,41.54223831,POINT (0.924966081 41.54223831)
082188,08218,Sant Joan de Vilatorrada,07,Bages,08,Barcelona,Comarques Centrals,2005,0,33,1.804848323,41.74550716,POINT (1.804848323 41.74550716)
171864,17186,Sarrià de Ter,20,Gironès,17,Girona,Comarques Gironines,2008,22,0,2.825219512,42.01709275,POINT (2.825219512 42.01709275)
430944,43094,Móra la Nova,30,Ribera d'Ebre,43,Tarragona,Terres de l'Ebre,2008,158,0,0.650840627,41.10014239,POINT (0.650840627 41.10014239)
171557,17155,Salt,20,Gironès,17,Girona,Comarques Gironines,2005,25,0,2.792056075,41.97505395,POINT (2.792056075 41.97505395)
171637,17163,Sant Gregori,20,Gironès,17,Girona,Comarques Gironines,2005,18,0,2.759594318,41.99032564,POINT (2.759594318 41.99032564)
082956,08295,Vallirana,11,Baix Llobregat,08,Barcelona,Metropolità,2008,55,0,1.931881445,41.38805611,POINT (1.931881445 41.38805611)
083073,08307,Vilanova i la Geltrú,17,Garraf,08,Barcelona,Penedès,2021,0,13,1.726180234,41.22411114,POINT (1.726180234 41.22411114)
431711,43171,Vila-seca,36,Tarragonès,43,Tarragona,Camp de Tarragona,2009,26,0,1.144805793,41.11094923,POINT (1.144805793 41.11094923)
080193,08019,Barcelona,13,Barcelonès,08,Barcelona,Metropolità,2019,286,250,2.177241106,41.38240539,POINT (2.177241106 41.38240539)
082212,08221,Sant Just Desvern,11,Baix Llobregat,08,Barcelona,Metropolità,2002,129,39,2.075560984,41.38572828,POINT (2.075560984 41.38572828)
251109,25110,Guissona,32,Segarra,25,Lleida,Ponent,2002,0,8,1.288303003,41.78464838,POINT (1.288303003 41.78464838)
439044,43904,"Aldea, l'",09,Baix Ebre,43,Tarragona,Terres de l'Ebre,2023,0,1,0.620293809,40.74589422,POINT (0.620293809 40.74589422)
081402,08140,Navarcles,07,Bages,08,Barcelona,Comarques Centrals,2003,30,4,1.903759781,41.75162689,POINT (1.903759781 41.75162689)
251399,25139,Montellà i Martinet,15,Cerdanya,25,Lleida,Alt Pirineu i Aran,2007,0,21,1.695252157,42.36012031,POINT (1.695252157 42.36012031)
081017,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,08,Barcelona,Metropolità,2011,75,75,2.099712098,41.35945967,POINT (2.099712098 41.35945967)
430385,43038,Cambrils,08,Baix Camp,43,Tarragona,Camp de Tarragona,2012,34,0,1.057802277,41.07103393,POINT (1.057802277 41.07103393)
082384,08238,Sant Quirze del Vallès,40,Vallès Occidental,08,Barcelona,Metropolità,2010,43,0,2.080999131,41.53283954,POINT (2.080999131 41.53283954)
171557,17155,Salt,20,Gironès,17,Girona,Comarques Gironines,2023,0,9,2.792056075,41.97505395,POINT (2.792056075 41.97505395)
081705,08170,"Prats de Rei, els",06,Anoia,08,Barcelona,Comarques Centrals,2009,0,15,1.542081512,41.70553776,POINT (1.542081512 41.70553776)
431628,43162,Vandellòs i l'Hospitalet de l'Infant,08,Baix Camp,43,Tarragona,Camp de Tarragona,2005,47,0,0.831528354,41.01992442,POINT (0.831528354 41.01992442)
080155,08015,Badalona,13,Barcelonès,08,Barcelona,Metropolità,2016,64,52,2.247791638,41.45002603,POINT (2.247791638 41.45002603)
252430,25243,Vielha e Mijaran,39,Val d'Aran,25,Lleida,Alt Pirineu i Aran,2011,20,0,0.795126455,42.70191316,POINT (0.795126455 42.70191316)
082606,08260,Santa Perpètua de Mogoda,40,Vallès Occidental,08,Barcelona,Metropolità,2021,25,0,2.183444726,41.53457583,POINT (2.183444726 41.53457583)
179026,17902,Forallac,10,Baix Empordà,17,Girona,Comarques Gironines,2008,0,32,3.055092224,41.95974452,POINT (3.055092224 41.95974452)
171557,17155,Salt,20,Gironès,17,Girona,Comarques Gironines,2019,28,0,2.792056075,41.97505395,POINT (2.792056075 41.97505395)
431711,43171,Vila-seca,36,Tarragonès,43,Tarragona,Camp de Tarragona,2008,42,0,1.144805793,41.11094923,POINT (1.144805793 41.11094923)
080961,08096,Granollers,41,Vallès Oriental,08,Barcelona,Metropolità,2022,0,6,2.286822072,41.60808662,POINT (2.286822072 41.60808662)
430167,43016,"Arboç, l'",12,Baix Penedès,43,Tarragona,Penedès,2009,56,18,1.603603923,41.26750259,POINT (1.603603923 41.26750259)
251399,25139,Montellà i Martinet,15,Cerdanya,25,Lleida,Alt Pirineu i Aran,2006,21,0,1.695252157,42.36012031,POINT (1.695252157 42.36012031)
082824,08282,Tiana,21,Maresme,08,Barcelona,Metropolità,2013,0,69,2.269019357,41.48172848,POINT (2.269019357 41.48172848)
082172,08217,Sant Joan Despí,11,Baix Llobregat,08,Barcelona,Metropolità,2018,48,0,2.054954782,41.36782167,POINT (2.054954782 41.36782167)
250117,25011,Alcarràs,33,Segrià,25,Lleida,Ponent,2009,40,10,0.524318402,41.56287362,POINT (0.524318402 41.56287362)
080996,08099,Guardiola de Berguedà,14,Berguedà,08,Barcelona,Comarques Centrals,2008,41,0,1.878810946,42.23322071,POINT (1.878810946 42.23322071)
080771,08077,Esplugues de Llobregat,11,Baix Llobregat,08,Barcelona,Metropolità,2008,42,0,2.087992375,41.37769777,POINT (2.087992375 41.37769777)
171557,17155,Salt,20,Gironès,17,Girona,Comarques Gironines,2012,0,33,2.792056075,41.97505395,POINT (2.792056075 41.97505395)
252287,25228,Torrefarrera,33,Segrià,25,Lleida,Ponent,2011,7,0,0.607077676,41.67308438,POINT (0.607077676 41.67308438)
170340,17034,Calonge i Sant Antoni,10,Baix Empordà,17,Girona,Comarques Gironines,2010,0,19,3.075838423,41.86107184,POINT (3.075838423 41.86107184)
081727,08172,Premià de Mar,21,Maresme,08,Barcelona,Metropolità,2008,0,23,2.35678569,41.4898095,POINT (2.35678569 41.4898095)
081189,08118,"Masnou, el",21,Maresme,08,Barcelona,Metropolità,2009,36,72,2.319018119,41.47916172,POINT (2.319018119 41.47916172)
250485,25048,Bell-lloc d'Urgell,27,Pla d'Urgell,25,Lleida,Ponent,2009,63,0,0.779505499,41.63002203,POINT (0.779505499 41.63002203)
083036,08303,Vilanova de Sau,24,Osona,08,Barcelona,Comarques Centrals,2008,4,0,2.384824808,41.94711624,POINT (2.384824808 41.94711624)
431310,43131,Roda de Berà,36,Tarragonès,43,Tarragona,Camp de Tarragona,2010,0,6,1.456926185,41.18600197,POINT (1.456926185 41.18600197)
252398,25239,"Valls de Valira, les",04,Alt Urgell,25,Lleida,Alt Pirineu i Aran,2009,8,0,1.456737734,42.37908342,POINT (1.456737734 42.37908342)
431423,43142,Sarral,16,Conca de Barberà,43,Tarragona,Camp de Tarragona,2008,42,0,1.248772104,41.4441021,POINT (1.248772104 41.4441021)
082310,08231,Sant Pere de Ribes,17,Garraf,08,Barcelona,Penedès,2023,0,43,1.772114573,41.26230332,POINT (1.772114573 41.26230332)
081691,08169,"Prat de Llobregat, el",11,Baix Llobregat,08,Barcelona,Metropolità,2012,78,0,2.093044846,41.33073627,POINT (2.093044846 41.33073627)
081580,08158,"Papiol, el",11,Baix Llobregat,08,Barcelona,Metropolità,2002,9,0,2.010961168,41.43802425,POINT (2.010961168 41.43802425)
089045,08904,Badia del Vallès,40,Vallès Occidental,08,Barcelona,Metropolità,2007,42,0,2.113905197,41.50903011,POINT (2.113905197 41.50903011)
082704,08270,Sitges,17,Garraf,08,Barcelona,Penedès,2023,0,70,1.811838248,41.23508519,POINT (1.811838248 41.23508519)
171175,17117,Palafrugell,10,Baix Empordà,17,Girona,Comarques Gironines,2008,0,113,3.164065976,41.91495458,POINT (3.164065976 41.91495458)
082310,08231,Sant Pere de Ribes,17,Garraf,08,Barcelona,Penedès,2010,0,39,1.772114573,41.26230332,POINT (1.772114573 41.26230332)
082384,08238,Sant Quirze del Vallès,40,Vallès Occidental,08,Barcelona,Metropolità,2002,43,0,2.080999131,41.53283954,POINT (2.080999131 41.53283954)
082665,08266,Cerdanyola del Vallès,40,Vallès Occidental,08,Barcelona,Metropolità,2002,110,0,2.140715332,41.49102342,POINT (2.140715332 41.49102342)
252038,25203,"Seu d'Urgell, la",04,Alt Urgell,25,Lleida,Alt Pirineu i Aran,2013,0,20,1.462430747,42.35809762,POINT (1.462430747 42.35809762)
171215,17121,Palau-sator,10,Baix Empordà,17,Girona,Comarques Gironines,2008,4,0,3.111179563,41.98932789,POINT (3.111179563 41.98932789)
081249,08124,Mollet del Vallès,41,Vallès Oriental,08,Barcelona,Metropolità,2004,18,0,2.210310853,41.53541184,POINT (2.210310853 41.53541184)
080478,08047,Cardona,07,Bages,08,Barcelona,Comarques Centrals,2005,0,21,1.680327797,41.91311035,POINT (1.680327797 41.91311035)
171931,17193,Sils,34,Selva,17,Girona,Comarques Gironines,2005,1,0,2.744337729,41.80858301,POINT (2.744337729 41.80858301)
081691,08169,"Prat de Llobregat, el",11,Baix Llobregat,08,Barcelona,Metropolità,2011,2,2,2.093044846,41.33073627,POINT (2.093044846 41.33073627)
252483,25248,Vilanova de Bellpuig,27,Pla d'Urgell,25,Lleida,Ponent,2007,0,18,0.961223054,41.61479322,POINT (0.961223054 41.61479322)
082665,08266,Cerdanyola del Vallès,40,Vallès Occidental,08,Barcelona,Metropolità,2006,0,45,2.140715332,41.49102342,POINT (2.140715332 41.49102342)
430228,43022,Batea,37,Terra Alta,43,Tarragona,Terres de l'Ebre,2002,4,0,0.310763867,41.09490435,POINT (0.310763867 41.09490435)
431711,43171,Vila-seca,36,Tarragonès,43,Tarragona,Camp de Tarragona,2010,0,88,1.144805793,41.11094923,POINT (1.144805793 41.11094923)
080180,08018,Balsareny,07,Bages,08,Barcelona,Comarques Centrals,2003,32,0,1.876819518,41.86321312,POINT (1.876819518 41.86321312)
080207,08020,Begues,11,Baix Llobregat,08,Barcelona,Metropolità,2010,16,33,1.924677961,41.33017397,POINT (1.924677961 41.33017397)
250501,25050,Bellpuig,38,Urgell,25,Lleida,Ponent,2010,36,12,1.012110106,41.62565452,POINT (1.012110106 41.62565452)
082212,08221,Sant Just Desvern,11,Baix Llobregat,08,Barcelona,Metropolità,2011,0,384,2.075560984,41.38572828,POINT (2.075560984 41.38572828)
082212,08221,Sant Just Desvern,11,Baix Llobregat,08,Barcelona,Metropolità,2020,2,27,2.075560984,41.38572828,POINT (2.075560984 41.38572828)
171208,17120,Palau-saverdera,02,Alt Empordà,17,Girona,Comarques Gironines,2009,0,25,3.14812057,42.30735638,POINT (3.14812057 42.30735638)
250194,25019,Almacelles,33,Segrià,25,Lleida,Ponent,2004,9,0,0.436732426,41.73158197,POINT (0.436732426 41.73158197)
081593,08159,Parets del Vallès,41,Vallès Oriental,08,Barcelona,Metropolità,2007,5,0,2.233577244,41.57316553,POINT (2.233577244 41.57316553)
080919,08091,Gelida,03,Alt Penedès,08,Barcelona,Penedès,2005,20,0,1.863167973,41.44092894,POINT (1.863167973 41.44092894)
082747,08274,Súria,07,Bages,08,Barcelona,Comarques Centrals,2015,1,1,1.753565253,41.83146668,POINT (1.753565253 41.83146668)
251569,25156,Os de Balaguer,23,Noguera,25,Lleida,Ponent,2010,18,0,0.718450186,41.87072639,POINT (0.718450186 41.87072639)
430477,43047,Constantí,36,Tarragonès,43,Tarragona,Camp de Tarragona,2003,27,48,1.213727473,41.15308728,POINT (1.213727473 41.15308728)
082981,08298,Vic,24,Osona,08,Barcelona,Comarques Centrals,2008,63,68,2.254264193,41.92996761,POINT (2.254264193 41.92996761)
171637,17163,Sant Gregori,20,Gironès,17,Girona,Comarques Gironines,2003,0,12,2.759594318,41.99032564,POINT (2.759594318 41.99032564)
170669,17066,Figueres,02,Alt Empordà,17,Girona,Comarques Gironines,2007,119,72,2.960886614,42.2672096,POINT (2.960886614 42.2672096)
430022,43002,Albinyana,12,Baix Penedès,43,Tarragona,Penedès,2009,8,0,1.486184747,41.24563253,POINT (1.486184747 41.24563253)
081846,08184,Rubí,40,Vallès Occidental,08,Barcelona,Metropolità,2011,0,112,2.031335058,41.49348467,POINT (2.031335058 41.49348467)
430265,43026,Benissanet,30,Ribera d'Ebre,43,Tarragona,Terres de l'Ebre,2007,25,0,0.635144854,41.05667231,POINT (0.635144854 41.05667231)
080961,08096,Granollers,41,Vallès Oriental,08,Barcelona,Metropolità,2005,162,0,2.286822072,41.60808662,POINT (2.286822072 41.60808662)
250523,25052,Bellvís,27,Pla d'Urgell,25,Lleida,Ponent,2011,58,0,0.817527266,41.67220364,POINT (0.817527266 41.67220364)
431634,43163,"Vendrell, el",12,Baix Penedès,43,Tarragona,Penedès,2008,36,0,1.53509551,41.22012232,POINT (1.53509551 41.22012232)
081803,08180,Ripollet,40,Vallès Occidental,08,Barcelona,Metropolità,2002,0,109,2.15349201,41.49650163,POINT (2.15349201 41.49650163)
081350,08135,Montmeló,41,Vallès Oriental,08,Barcelona,Metropolità,2021,0,39,2.247898536,41.55151721,POINT (2.247898536 41.55151721)
171851,17185,Sant Joan les Fonts,19,Garrotxa,17,Girona,Comarques Gironines,2004,6,1,2.511051067,42.21265049,POINT (2.511051067 42.21265049)
083015,08301,Viladecans,11,Baix Llobregat,08,Barcelona,Metropolità,2014,15,15,2.019652409,41.31589677,POINT (2.019652409 41.31589677)
081574,08157,Pallejà,11,Baix Llobregat,08,Barcelona,Metropolità,2002,12,0,1.996775252,41.4225799,POINT (1.996775252 41.4225799)
083054,08305,Vilafranca del Penedès,03,Alt Penedès,08,Barcelona,Penedès,2023,0,5,1.697222865,41.34649761,POINT (1.697222865 41.34649761)
082055,08205,Sant Cugat del Vallès,40,Vallès Occidental,08,Barcelona,Metropolità,2007,18,37,2.082391608,41.46985344,POINT (2.082391608 41.46985344)
431482,43148,Tarragona,36,Tarragonès,43,Tarragona,Camp de Tarragona,2005,40,183,1.254358212,41.11743424,POINT (1.254358212 41.11743424)
431634,43163,"Vendrell, el",12,Baix Penedès,43,Tarragona,Penedès,2005,169,63,1.53509551,41.22012232,POINT (1.53509551 41.22012232)
171812,17181,Santa Cristina d'Aro,10,Baix Empordà,17,Girona,Comarques Gironines,2009,0,40,2.99689805,41.81207252,POINT (2.99689805 41.81207252)
080462,08046,Cardedeu,41,Vallès Oriental,08,Barcelona,Metropolità,2002,0,27,2.355346668,41.63829179,POINT (2.355346668 41.63829179)
082798,08279,Terrassa,40,Vallès Occidental,08,Barcelona,Metropolità,2012,0,416,2.010294804,41.56295878,POINT (2.010294804 41.56295878)
430862,43086,Montblanc,16,Conca de Barberà,43,Tarragona,Camp de Tarragona,2007,25,69,1.161386523,41.37677696,POINT (1.161386523 41.37677696)
251193,25119,Juneda,18,Garrigues,25,Lleida,Ponent,2010,19,0,0.825199319,41.54870764,POINT (0.825199319 41.54870764)
081265,08126,Montgat,21,Maresme,08,Barcelona,Metropolità,2004,0,108,2.278681615,41.4669452,POINT (2.278681615 41.4669452)
080312,08031,Calaf,06,Anoia,08,Barcelona,Comarques Centrals,2007,28,1,1.511278933,41.73406648,POINT (1.511278933 41.73406648)
080235,08023,Bigues i Riells del Fai,41,Vallès Oriental,08,Barcelona,Metropolità,2012,0,18,2.208271917,41.67932227,POINT (2.208271917 41.67932227)
251370,25137,Mollerussa,27,Pla d'Urgell,25,Lleida,Ponent,2006,14,0,0.894030377,41.62981069,POINT (0.894030377 41.62981069)
430141,43014,Amposta,22,Montsià,43,Tarragona,Terres de l'Ebre,2005,111,118,0.581007048,40.71345238,POINT (0.581007048 40.71345238)
081108,08110,Malgrat de Mar,21,Maresme,08,Barcelona,Metropolità,2008,46,0,2.740742879,41.64550143,POINT (2.740742879 41.64550143)
081136,08113,Manresa,07,Bages,08,Barcelona,Comarques Centrals,2011,0,149,1.826928753,41.72305529,POINT (1.826928753 41.72305529)
439057,43905,Salou,36,Tarragonès,43,Tarragona,Camp de Tarragona,2010,0,79,1.133565772,41.08117674,POINT (1.133565772 41.08117674)
080734,08073,Cornellà de Llobregat,11,Baix Llobregat,08,Barcelona,Metropolità,2008,42,24,2.070159567,41.35517145,POINT (2.070159567 41.35517145)
081108,08110,Malgrat de Mar,21,Maresme,08,Barcelona,Metropolità,2019,46,0,2.740742879,41.64550143,POINT (2.740742879 41.64550143)
081691,08169,"Prat de Llobregat, el",11,Baix Llobregat,08,Barcelona,Metropolità,2016,48,64,2.093044846,41.33073627,POINT (2.093044846 41.33073627)
430939,43093,Móra d'Ebre,30,Ribera d'Ebre,43,Tarragona,Terres de l'Ebre,2005,0,12,0.641767088,41.09314292,POINT (0.641767088 41.09314292)
082981,08298,Vic,24,Osona,08,Barcelona,Comarques Centrals,2003,152,66,2.254264193,41.92996761,POINT (2.254264193 41.92996761)
081022,08102,Igualada,06,Anoia,08,Barcelona,Penedès,2003,75,122,1.617581375,41.57871621,POINT (1.617581375 41.57871621)
430939,43093,Móra d'Ebre,30,Ribera d'Ebre,43,Tarragona,Terres de l'Ebre,2013,0,3,0.641767088,41.09314292,POINT (0.641767088 41.09314292)
083015,08301,Viladecans,11,Baix Llobregat,08,Barcelona,Metropolità,2017,111,43,2.019652409,41.31589677,POINT (2.019652409 41.31589677)
431567,43156,Ulldecona,22,Montsià,43,Tarragona,Terres de l'Ebre,2006,3,0,0.448797887,40.59804299,POINT (0.448797887 40.59804299)
080961,08096,Granollers,41,Vallès Oriental,08,Barcelona,Metropolità,2004,28,15,2.286822072,41.60808662,POINT (2.286822072 41.60808662)
081385,08138,Moià,42,Moianès,08,Barcelona,Comarques Centrals,2011,12,0,2.096923027,41.81286912,POINT (2.096923027 41.81286912)
250215,25021,Almenar,33,Segrià,25,Lleida,Ponent,2005,0,12,0.567375973,41.79806557,POINT (0.567375973 41.79806557)
252542,25254,Vilanova de la Barca,33,Segrià,25,Lleida,Ponent,2005,5,0,0.728766743,41.6910611,POINT (0.728766743 41.6910611)
171501,17150,Riudellots de la Selva,34,Selva,17,Girona,Comarques Gironines,2011,0,1,2.803237748,41.89319249,POINT (2.803237748 41.89319249)
081691,08169,"Prat de Llobregat, el",11,Baix Llobregat,08,Barcelona,Metropolità,2019,0,52,2.093044846,41.33073627,POINT (2.093044846 41.33073627)
170947,17094,Llívia,15,Cerdanya,17,Girona,Alt Pirineu i Aran,2008,57,0,1.981799668,42.46507864,POINT (1.981799668 42.46507864)
250387,25038,Aitona,33,Segrià,25,Lleida,Ponent,2007,12,0,0.458983454,41.49461039,POINT (0.458983454 41.49461039)
081846,08184,Rubí,40,Vallès Occidental,08,Barcelona,Metropolità,2008,55,20,2.031335058,41.49348467,POINT (2.031335058 41.49348467)
